tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.3	2019:01:04:16:07:00.00	48.2	average of multiple measurements	g	-37.0	1.092e-07	3	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.5	2019:01:05:09:10:00.00	51.5	average of multiple measurements	g	-38.6	1.048e-07	4	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:11:24:00.00	49.3		g	-35.6	1.042e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:13:58:00.00	47.5		g	-32.8	6.417e-08	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:15:40:00.00	49.6		g	-35.2	6.620e-08	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.5	2019:01:05:17:45:00.00	45.3	average of multiple measurements	g	-53.2	8.076e-08	8	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:08:21:00.00	44.9		g	-70.8	7.444e-08	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.2	2019:01:06:10:35:00.00	47.5		g	-34.0	3.083e-08	10	3	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:12:42:00.00	42.4		g	-32.4	1.967e-08	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:14:48:00.00	53.6		g	-77.9	7.101e-08	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:06:16:54:00.00	54.9		g	-80.8	8.781e-08	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:57:00.00	56.6		g	-83.7	9.601e-08	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.1	2019:01:07:12:10:00.00	43.9		g	-32.9	1.484e-08	15	3	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:07:14:29:00.00	44.1		g	-29.4	1.145e-08	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:17:02:00.00	41.1		g	-87.7	9.142e-08	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:19:03:00.00	67.1		g	-86.9	9.480e-08	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:27:00.00	91.3		g	-88.0	1.009e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.1	2019:01:08:09:35:00.00	40.8	average of multiple measurements	g	-35.6	5.369e-09	20	2.0	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.7	2019:01:08:11:37:00.00	45.2		g	-46.7	4.415e-09	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:13:33:00.00	244.0		g	-88.3	9.496e-08	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:15:32:00.00	212.2		g	-89.0	9.995e-08	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:08:20:00.00	224.1		g	-87.7	9.836e-08	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:10:35:00.00	36.5		g	-44.5	2.413e-09	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:09:12:41:00.00	49.9		g	-59.4	1.515e-09	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:14:35:00.00	201.6		g	-86.2	9.667e-08	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:16:37:00.00	166.2		g	-88.3	9.771e-08	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:18:37:00.00	219.0		g	-88.0	9.684e-08	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
zhang	This study	aniakchak	NA02-70Gb	NA02-70G	NA02-70Gb		NA02-70Gb:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:10:09:05:00.00	54.2		g	-62.2	8.981e-10	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:11:00:00.00	30.9		g	-3.3	1.367e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:04:13:50:00.00	31.2		g	-3.1	1.343e-07	2	3	u	2.730e+02	SAN	0	0	0	0	3.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.9	2019:01:04:16:08:00.00	30.3		g	-4.0	1.326e-07	3	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:05:09:10:00.00	29.6		g	-6.3	1.276e-07	4	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	4.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.6	2019:01:05:11:24:00.00	29.4		g	-4.4	1.238e-07	5	3	u	2.730e+02	SAN	0	0	0	0	4.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:05:13:58:00.00	27.7		g	-5.4	7.751e-08	6	3	u	2.730e+02	SAN	0	0	0	0	5.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:05:15:41:00.00	26.8		g	-8.1	7.844e-08	7	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	3.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.8	2019:01:05:17:46:00.00	26.0	average of multiple measurements	g	-31.4	8.585e-08	8	2.0	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:08:22:00.00	26.9		g	-57.1	7.728e-08	9	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.230e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	2.6	2019:01:06:10:36:00.00	24.0	average of multiple measurements	g	-9.5	3.899e-08	10	2.0	u	2.730e+02	SAN	0	0	0	0	6.230e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	1.4	2019:01:06:12:42:00.00	24.3		g	-7.3	2.568e-08	11	3	u	2.730e+02	SAN	0	0	0	0	6.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:06:14:48:00.00	27.3		g	-68.7	7.550e-08	12	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	5.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:06:16:54:00.00	32.1		g	-75.4	9.372e-08	13	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:09:58:00.00	21.4		g	-79.4	1.088e-07	14	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.030e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:DE-VM:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	3.6	2019:01:07:12:11:00.00	23.3	average of multiple measurements	g	-8.6	1.781e-08	15	2.0	u	2.730e+02	SAN	0	0	0	0	7.030e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:14:29:00.00	22.5		g	-6.9	1.385e-08	16	3	u	2.730e+02	SAN	0	0	0	0	7.330e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:17:02:00.00	27.3		g	-80.4	1.062e-07	17	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	6.730e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:07:19:03:00.00	16.4		g	-81.9	1.091e-07	18	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:07:21:27:00.00	20.5		g	-86.7	1.178e-07	19	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.630e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:08:09:35:00.00	25.9		g	-16.1	9.678e-09	20	3	u	2.730e+02	SAN	0	0	0	0	7.630e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.6	2019:01:08:11:38:00.00	33.1		g	-10.3	5.905e-09	21	3	u	2.730e+02	SAN	0	0	0	0	7.830e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:08:13:33:00.00	52.3		g	-87.0	1.099e-07	22	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.330e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:08:15:32:00.00	6.3		g	-86.8	1.151e-07	23	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.3	2019:01:09:08:20:00.00	19.8		g	-87.8	1.144e-07	24	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.030e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.4	2019:01:09:10:35:00.00	18.0		g	-17.8	3.350e-09	25	3	u	2.730e+02	SAN	0	0	0	0	8.030e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:09:12:41:00.00	4.6		g	-28.1	2.559e-09	26	3	u	2.730e+02	SAN	0	0	0	0	8.180e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:14:35:00.00	289.5		g	-88.5	1.124e-07	27	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	7.830e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:16:37:00.00	0.4		g	-87.8	1.141e-07	28	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.180e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.2	2019:01:09:18:37:00.00	18.8		g	-88.9	1.140e-07	29	3	u	2.730e+02	SAN	0	3.000e-05	0.0	-90.0	8.330e+02
zhang	This study	aniakchak	NA02-70Gc	NA02-70G	NA02-70Gc		NA02-70Gc:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.5	2019:01:10:09:05:00.00	45.3		g	-42.9	1.536e-09	30	3	u	2.730e+02	SAN	0	0	0	0	8.330e+02
zhang	This study	aniakchak	NA02-70Gd	NA02-70G	NA02-70Gd		NA02-70Gd:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI		LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-3.4.1	0.8	2019:01:04:11:01:00.00	175.3		g	12.5	1.710e-07	1	3	u	2.730e+02	SAN	0	0	0	0	2.730e+02
